-157.9553123,21.33393625,0,0.75
-157.9554584,21.33380412,0,0.75
-157.9556697,21.33362586,0,0.75
-157.9557039,21.33356577,0,0.75
-157.9559095,21.33295176,0,0.75
-157.9559183,21.33252438,0,0.75
-157.95587,21.33323357,0,0.75
-157.9559224,21.33273956,0,0.75
-157.9558773,21.33215911,0,0.75
-157.9556939,21.33186469,0,0.75
-157.9556265,21.33159617,0,0.75
-157.9554033,21.33116439,0,0.75
