34.84962264,32.01306752,0,0.75
34.84968268,32.0133986,0,0.75
34.84968374,32.01373724,0,0.75
34.84962077,32.01406506,0,0.75
34.84949502,32.01440189,0,0.75
34.84929844,32.01472074,0,0.75
34.84904157,32.01500634,0,0.75
34.84872991,32.01524979,0,0.75
34.84836974,32.01544928,0,0.75
34.84796867,32.0155912,0,0.75
34.84754356,32.01566746,0,0.75
34.84710341,32.01567532,0,0.75
34.8466873,32.01561069,0,0.75
34.84629166,32.01547561,0,0.75
34.84594127,32.01527479,0,0.75
34.84565258,32.01501604,0,0.75
34.84543714,32.01470486,0,0.75
34.84531325,32.0143655,0,0.75
34.84528317,32.01400923,0,0.75
34.84534829,32.01365326,0,0.75
34.84560103,32.01328843,0,0.75
34.84587743,32.01296205,0,0.75
34.84616062,32.01272176,0,0.75
-87.85256645,42.09308305,0,0
-87.85256689,42.09308356,0,0
-87.85256675,42.09308331,0,0
-87.85256673,42.09308329,0,0
-87.85256672,42.09308328,0,0
-87.85256672,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
-87.85256673,42.09308328,0,0
